Case_ID,Offender_Age,Offender_Gender,Offender_Race,Crime_Type,Crime_Location,Prior_Convictions,Risk_Score,Arrest_Made,Bail_Granted,Case_Outcome
C4274,59,Other,White,Vandalism,Jonesstad,6,5,No,Yes,Plea Bargain
C4275,43,Male,Other,Drug Offense,Huynhfurt,6,6,No,Yes,Dismissed
C4276,61,Other,Black,Cybercrime,New Michael,0,6,No,Yes,Plea Bargain
C4277,31,Male,Asian,Drug Offense,Stevenmouth,1,3,Yes,Yes,Acquitted
C4278,54,Other,White,Assault,West Valerieberg,6,10,No,Yes,Convicted
C4279,38,Other,Asian,Assault,North Madelineport,7,7,No,Yes,Dismissed
C4280,35,Female,Asian,Vandalism,New Stacyfort,3,7,Yes,No,Acquitted
C4281,22,Other,Hispanic,Cybercrime,Lake Meghan,5,8,No,Yes,Convicted
C4282,20,Female,Hispanic,Drug Offense,Mcdonaldview,9,5,Yes,Yes,Dismissed
C4283,40,Other,Asian,Cybercrime,Port Marc,2,2,Yes,Yes,Acquitted
C4284,43,Male,White,Theft,Lake Steven,6,3,No,Yes,Dismissed
C4285,54,Male,Black,Fraud,Port Davidport,2,9,No,No,Dismissed
C4286,41,Other,Black,Drug Offense,New Lisachester,6,6,Yes,No,Acquitted
C4287,66,Other,Other,Cybercrime,Oliviaville,7,8,Yes,No,Plea Bargain
C4288,36,Male,Other,Theft,Markfort,2,8,Yes,No,Acquitted
C4289,68,Other,Black,Theft,East Emily,1,5,Yes,No,Dismissed
C4290,42,Female,Asian,Fraud,Vargasborough,5,1,No,No,Dismissed
C4291,38,Female,Asian,Theft,Port Jeffrey,3,6,Yes,No,Acquitted
C4292,29,Female,Hispanic,Vandalism,North William,7,7,Yes,No,Convicted
C4293,58,Female,Hispanic,Theft,Mariostad,1,9,Yes,Yes,Convicted
C4294,50,Female,Other,Cybercrime,Ortegaberg,3,2,No,Yes,Convicted
C4295,67,Other,Black,Vandalism,Jenkinston,1,2,Yes,No,Convicted
C4296,21,Other,Asian,Theft,Brittanytown,1,10,Yes,No,Acquitted
C4297,59,Female,Black,Assault,Port Megan,1,1,No,No,Plea Bargain
C4298,24,Other,White,Theft,Maldonadofurt,0,5,No,Yes,Convicted
C4299,39,Other,Black,Vandalism,North Robert,3,2,Yes,No,Dismissed
C4300,50,Female,White,Theft,Philipfort,1,3,Yes,No,Convicted
C4301,34,Other,Hispanic,Theft,East Brittany,8,2,Yes,No,Plea Bargain
C4302,41,Other,Hispanic,Theft,West Eric,8,4,No,No,Acquitted
C4303,51,Other,Other,Vandalism,Port Autumn,6,3,No,Yes,Plea Bargain
C4304,45,Female,Black,Theft,North Tracieville,5,9,Yes,No,Plea Bargain
C4305,60,Other,Black,Fraud,Oliviafurt,2,10,Yes,Yes,Plea Bargain
C4306,58,Male,White,Cybercrime,West Donaldshire,6,2,Yes,Yes,Convicted
C4307,56,Male,Hispanic,Fraud,Davidstad,0,7,No,No,Convicted
C4308,39,Female,White,Vandalism,Johnsontown,8,3,Yes,Yes,Plea Bargain
C4309,66,Male,Hispanic,Assault,Harrisburgh,3,10,Yes,No,Acquitted
C4310,34,Female,White,Fraud,Sanfordhaven,5,8,No,Yes,Convicted
C4311,51,Male,Hispanic,Cybercrime,West Kelly,5,4,Yes,No,Acquitted
C4312,23,Male,White,Drug Offense,Christopherfort,2,4,No,Yes,Convicted
C4313,63,Male,Hispanic,Cybercrime,Priceberg,3,9,No,Yes,Acquitted
C4314,23,Female,White,Fraud,Walterburgh,9,3,Yes,No,Convicted
C4315,51,Female,Black,Drug Offense,New Allisonburgh,2,7,No,Yes,Plea Bargain
C4316,18,Other,Other,Vandalism,Adamshaven,5,1,No,No,Dismissed
C4317,27,Female,White,Cybercrime,Lozanoville,0,7,Yes,No,Dismissed
C4318,38,Male,Other,Assault,Walkerchester,7,10,No,Yes,Acquitted
C4319,22,Male,Black,Drug Offense,Allenton,7,2,No,No,Acquitted
C4320,19,Female,Black,Drug Offense,Juliaborough,8,6,Yes,No,Plea Bargain
C4321,39,Female,Hispanic,Cybercrime,North Angela,5,9,Yes,No,Plea Bargain
C4322,65,Female,Other,Fraud,Natalieville,0,6,Yes,No,Acquitted
C4323,19,Other,Asian,Drug Offense,West Ryan,2,3,Yes,Yes,Dismissed
C4324,27,Male,Hispanic,Vandalism,Westmouth,0,1,Yes,Yes,Plea Bargain
C4325,51,Other,Other,Cybercrime,Duanebury,4,4,No,Yes,Acquitted
C4326,33,Other,White,Vandalism,Lake Tammy,2,4,No,No,Plea Bargain
C4327,65,Male,White,Cybercrime,New Joanna,1,8,No,Yes,Plea Bargain
C4328,68,Male,Black,Vandalism,Castilloburgh,2,10,No,Yes,Convicted
C4329,56,Female,Asian,Fraud,North Ethanborough,8,10,No,Yes,Plea Bargain
C4330,39,Female,White,Cybercrime,Chloeland,7,7,Yes,No,Acquitted
C4331,29,Other,Other,Assault,Lake Donald,2,10,Yes,Yes,Plea Bargain
C4332,41,Female,Other,Fraud,Kaylaside,1,7,Yes,No,Acquitted
C4333,64,Female,White,Vandalism,North Andreabury,4,7,Yes,Yes,Convicted
C4334,57,Male,Other,Cybercrime,North Jessica,0,2,No,Yes,Convicted
C4335,55,Male,Other,Fraud,Paulberg,3,9,Yes,No,Dismissed
C4336,27,Female,Black,Vandalism,Port Danielstad,7,6,Yes,Yes,Convicted
C4337,52,Male,Asian,Theft,Port Sydney,0,2,No,No,Convicted
C4338,68,Female,Black,Theft,Jillport,4,1,No,No,Acquitted
C4339,66,Male,Asian,Drug Offense,Jessicaport,3,1,Yes,Yes,Dismissed
C4340,49,Male,Other,Assault,Moonstad,5,1,No,No,Convicted
C4341,24,Male,Asian,Theft,Johnathanberg,6,4,No,No,Plea Bargain
C4342,38,Male,Other,Vandalism,Robertshire,8,4,Yes,No,Dismissed
C4343,37,Female,Other,Fraud,Jonesstad,0,9,No,No,Convicted
C4344,43,Other,Black,Cybercrime,New Thomas,9,1,Yes,Yes,Dismissed
C4345,21,Male,Black,Fraud,Brendachester,3,3,No,No,Convicted
C4346,63,Female,Hispanic,Drug Offense,New Christina,5,3,No,No,Acquitted
C4347,69,Female,White,Fraud,Lisashire,9,8,No,Yes,Dismissed
C4348,39,Male,Hispanic,Theft,New Jerry,6,2,No,Yes,Dismissed
C4349,32,Other,Hispanic,Fraud,Port Clinton,6,6,Yes,Yes,Convicted
C4350,57,Male,Asian,Theft,Erinview,7,4,No,No,Dismissed
C4351,38,Female,Other,Theft,South Daryl,9,10,Yes,No,Convicted
C4352,32,Other,Other,Assault,New Sarabury,7,6,Yes,No,Plea Bargain
C4353,39,Female,Other,Drug Offense,New Elizabethville,7,5,No,No,Dismissed
C4354,69,Male,White,Vandalism,New Kayla,7,9,No,Yes,Dismissed
C4355,45,Other,Asian,Theft,South Derrickside,7,9,Yes,Yes,Acquitted
C4356,31,Female,Asian,Cybercrime,Aprilberg,5,1,No,No,Acquitted
C4357,44,Female,Other,Drug Offense,Bryanside,8,3,No,No,Dismissed
C4358,58,Female,Hispanic,Vandalism,East Paulmouth,2,1,Yes,No,Acquitted
C4359,57,Male,White,Cybercrime,West Anthony,5,6,No,No,Dismissed
C4360,45,Other,Hispanic,Fraud,Pamelaton,4,3,Yes,Yes,Convicted
C4361,43,Male,Black,Drug Offense,Lake Kellyhaven,7,1,No,Yes,Dismissed
C4362,66,Male,Asian,Cybercrime,Hudsonville,3,6,No,Yes,Dismissed
C4363,19,Male,Asian,Drug Offense,South Justinside,3,5,No,Yes,Plea Bargain
C4364,42,Other,Hispanic,Drug Offense,Sparksville,9,8,No,No,Acquitted
C4365,20,Male,White,Fraud,North Travisview,9,2,No,Yes,Acquitted
C4366,25,Male,Asian,Fraud,Williamsville,4,8,No,No,Plea Bargain
C4367,61,Male,Hispanic,Drug Offense,South Williamtown,5,5,Yes,Yes,Convicted
C4368,50,Male,White,Cybercrime,West Veronica,3,8,Yes,Yes,Convicted
C4369,59,Female,Hispanic,Assault,West Chadville,1,10,No,No,Convicted
C4370,69,Male,White,Theft,Vickistad,1,4,No,Yes,Plea Bargain
C4371,52,Female,Other,Fraud,Lake Melissashire,2,4,Yes,Yes,Dismissed
C4372,23,Male,White,Assault,Christineland,1,10,Yes,Yes,Convicted
C4373,56,Other,Black,Fraud,South Nicoleland,0,4,Yes,Yes,Convicted
C4374,69,Female,Other,Drug Offense,South Jeffery,7,6,No,No,Plea Bargain
C4375,40,Female,Hispanic,Assault,Waltersberg,4,4,No,Yes,Acquitted
C4376,42,Female,Other,Cybercrime,Port Danaton,9,9,No,Yes,Plea Bargain
C4377,67,Female,Other,Cybercrime,Mitchellbury,0,9,Yes,Yes,Acquitted
C4378,60,Other,Hispanic,Vandalism,Powellport,8,3,Yes,No,Convicted
C4379,36,Male,Hispanic,Theft,Lake Christopherchester,7,7,No,No,Convicted
C4380,22,Female,Black,Theft,Lake Caitlynmouth,3,5,Yes,Yes,Dismissed
C4381,68,Other,Hispanic,Fraud,Griffinport,7,9,No,Yes,Dismissed
C4382,28,Female,Asian,Theft,Alexanderfort,9,2,No,Yes,Acquitted
C4383,29,Male,Asian,Vandalism,South Malik,6,3,Yes,No,Convicted
C4384,27,Female,Black,Cybercrime,Katherinestad,6,10,No,Yes,Convicted
C4385,25,Other,White,Assault,Port John,0,5,Yes,Yes,Plea Bargain
C4386,41,Male,White,Assault,Cunninghamtown,5,5,Yes,No,Convicted
C4387,45,Other,Asian,Cybercrime,Brownhaven,3,10,No,No,Convicted
C4388,58,Male,Hispanic,Drug Offense,Bentleytown,9,7,No,No,Plea Bargain
C4389,53,Male,Black,Cybercrime,New Aprilton,9,8,Yes,Yes,Plea Bargain
C4390,54,Male,White,Assault,North Sarah,9,8,No,Yes,Convicted
C4391,38,Female,White,Fraud,New Julia,1,1,Yes,Yes,Dismissed
C4392,25,Other,Other,Vandalism,Mistyview,9,1,No,No,Dismissed
C4393,26,Other,Asian,Cybercrime,South Misty,6,3,Yes,Yes,Convicted
C4394,64,Other,Hispanic,Drug Offense,Stoneberg,8,1,Yes,Yes,Dismissed
C4395,32,Male,Black,Fraud,South Michael,4,1,No,No,Plea Bargain
C4396,65,Female,White,Cybercrime,Kennethfort,7,10,No,No,Dismissed
C4397,63,Male,Other,Fraud,Brooksshire,4,8,Yes,Yes,Convicted
C4398,57,Other,Asian,Cybercrime,Weststad,6,1,Yes,No,Dismissed
C4399,35,Female,Asian,Fraud,New Jordanport,6,9,Yes,Yes,Convicted
C4400,59,Female,Black,Theft,West Justin,8,2,Yes,Yes,Dismissed
C4401,37,Female,White,Fraud,Lewisfurt,2,9,No,Yes,Convicted
C4402,23,Other,Black,Theft,Melissamouth,0,7,No,No,Convicted
C4403,29,Female,Black,Assault,West Ashleyfurt,1,9,No,Yes,Dismissed
C4404,19,Female,Other,Theft,Lake Mariafurt,5,3,Yes,No,Dismissed
C4405,24,Male,Asian,Fraud,Jenniferchester,9,1,No,No,Plea Bargain
C4406,33,Male,Hispanic,Vandalism,West Andrea,9,1,Yes,No,Acquitted
C4407,20,Female,Asian,Vandalism,Diazfort,8,10,Yes,No,Convicted
C4408,62,Female,Asian,Assault,Williamschester,2,6,No,Yes,Convicted
C4409,20,Male,Other,Fraud,Laurenburgh,9,7,No,No,Convicted
C4410,44,Male,Hispanic,Theft,Aaronview,1,9,Yes,Yes,Convicted
C4411,67,Male,White,Vandalism,Brandonview,0,6,Yes,Yes,Dismissed
C4412,60,Other,Hispanic,Cybercrime,South Benjaminfurt,1,5,No,Yes,Dismissed
C4413,57,Other,White,Drug Offense,Alexanderland,2,2,Yes,Yes,Acquitted
C4414,55,Male,Hispanic,Fraud,East Lindaville,6,2,No,No,Convicted
C4415,50,Female,Black,Cybercrime,East Matthewfort,1,8,No,No,Acquitted
C4416,45,Male,Hispanic,Cybercrime,Murphyburgh,4,1,Yes,Yes,Plea Bargain
C4417,18,Other,Other,Fraud,Parkerfort,1,8,Yes,Yes,Acquitted
C4418,25,Female,White,Drug Offense,West Monicaside,6,10,Yes,Yes,Acquitted
C4419,54,Other,Asian,Vandalism,Harrismouth,9,7,Yes,No,Plea Bargain
C4420,49,Female,Other,Drug Offense,South Jessicaside,7,7,Yes,No,Plea Bargain
C4421,65,Other,White,Assault,West Melaniechester,7,5,No,Yes,Acquitted
C4422,60,Female,White,Theft,Taylorchester,7,3,No,Yes,Plea Bargain
C4423,54,Female,Asian,Theft,Brianchester,9,7,No,Yes,Acquitted
C4424,21,Female,Black,Cybercrime,Markburgh,8,7,No,No,Dismissed
C4425,47,Female,Other,Vandalism,Maryburgh,0,7,Yes,Yes,Dismissed
C4426,23,Other,Asian,Drug Offense,North Aaronchester,0,2,No,No,Acquitted
C4427,63,Other,Asian,Cybercrime,Johnsonland,9,3,Yes,No,Plea Bargain
C4428,36,Female,Black,Fraud,Port Gary,1,3,Yes,No,Plea Bargain
C4429,49,Female,Other,Cybercrime,Evansshire,5,4,Yes,Yes,Dismissed
C4430,26,Other,Asian,Fraud,Mooretown,0,9,Yes,No,Dismissed
C4431,29,Female,Black,Fraud,Lake Jamesfurt,4,10,Yes,No,Plea Bargain
C4432,28,Female,Other,Assault,Ashleyville,4,1,No,Yes,Plea Bargain
C4433,63,Female,Hispanic,Assault,Port Joshua,3,7,Yes,Yes,Plea Bargain
C4434,33,Male,White,Fraud,North Yvonneborough,4,7,Yes,Yes,Plea Bargain
C4435,18,Female,Black,Vandalism,Port Dianaburgh,0,4,No,No,Acquitted
C4436,62,Male,White,Assault,Lake Chase,5,1,No,No,Plea Bargain
C4437,38,Female,Hispanic,Assault,Brownmouth,6,3,No,Yes,Dismissed
C4438,47,Other,Asian,Theft,Jesseshire,7,5,Yes,No,Dismissed
C4439,30,Male,Asian,Cybercrime,West Davidmouth,1,2,Yes,Yes,Convicted
C4440,51,Male,Other,Theft,Martinmouth,6,7,Yes,Yes,Plea Bargain
C4441,21,Female,Black,Vandalism,Port Jenna,5,10,Yes,No,Acquitted
C4442,45,Female,Black,Assault,Jordanstad,8,10,No,No,Convicted
C4443,55,Male,Other,Assault,Joshuaside,7,7,No,No,Convicted
C4444,48,Other,White,Drug Offense,Lake Mary,3,10,No,No,Acquitted
C4445,44,Other,Asian,Vandalism,Stanleyborough,8,5,No,Yes,Convicted
C4446,22,Female,Asian,Cybercrime,Ericfurt,0,10,No,Yes,Convicted
C4447,42,Other,Black,Cybercrime,West Pam,5,6,No,No,Dismissed
C4448,20,Other,Black,Cybercrime,Rossbury,7,1,Yes,No,Convicted
C4449,50,Female,Other,Vandalism,Port Marie,3,4,Yes,No,Acquitted
C4450,21,Other,Hispanic,Drug Offense,Emilyberg,1,4,No,Yes,Plea Bargain
C4451,42,Female,White,Drug Offense,Smithport,1,8,No,Yes,Plea Bargain
C4452,37,Male,Hispanic,Theft,North Danny,9,2,No,No,Plea Bargain
C4453,51,Female,Hispanic,Vandalism,Andrewberg,0,1,No,Yes,Dismissed
C4454,43,Male,Black,Vandalism,Griffinton,4,7,Yes,Yes,Dismissed
C4455,22,Male,Black,Drug Offense,Gordonland,5,6,Yes,Yes,Dismissed
C4456,52,Other,Black,Fraud,Port Misty,3,5,Yes,Yes,Acquitted
C4457,45,Other,Hispanic,Fraud,Reevesland,3,8,No,No,Plea Bargain
C4458,46,Other,White,Theft,Mccormickville,4,2,No,No,Acquitted
C4459,26,Female,Black,Fraud,Lindafort,4,2,No,No,Acquitted
C4460,69,Other,Asian,Fraud,Markmouth,8,9,Yes,No,Convicted
C4461,55,Male,White,Fraud,Ernestmouth,7,1,Yes,Yes,Plea Bargain
C4462,67,Other,Asian,Assault,Brownbury,8,6,Yes,No,Convicted
C4463,23,Other,White,Theft,Ramirezfurt,2,3,No,No,Dismissed
C4464,36,Female,Black,Drug Offense,Toddton,2,5,Yes,No,Dismissed
C4465,61,Female,Other,Fraud,West Traci,0,8,Yes,No,Acquitted
C4466,28,Male,Black,Cybercrime,Ryanstad,9,7,No,No,Acquitted
C4467,19,Female,Hispanic,Assault,Nicholsland,5,4,Yes,Yes,Convicted
C4468,64,Other,Hispanic,Fraud,South Nancy,3,8,No,No,Convicted
C4469,61,Female,White,Assault,Masseyborough,7,10,No,Yes,Acquitted
C4470,61,Male,Hispanic,Theft,East Ashley,1,2,No,Yes,Plea Bargain
C4471,26,Other,Black,Cybercrime,West Penny,1,7,Yes,Yes,Acquitted
C4472,38,Male,Asian,Cybercrime,North Edgar,6,5,Yes,Yes,Plea Bargain
C4473,41,Female,Black,Cybercrime,East Kimberlyport,4,6,No,Yes,Convicted
C4474,51,Female,White,Fraud,Silvachester,0,3,Yes,Yes,Dismissed
C4475,39,Male,Hispanic,Assault,East Ashleyland,6,10,No,No,Dismissed
C4476,20,Other,Asian,Cybercrime,East Stephen,6,7,Yes,Yes,Convicted
C4477,29,Female,Other,Vandalism,South Amanda,9,7,No,No,Convicted
C4478,45,Female,Asian,Vandalism,East Derek,5,2,No,Yes,Dismissed
C4479,47,Other,Asian,Assault,Lake Anneborough,3,1,Yes,Yes,Plea Bargain
C4480,43,Female,Black,Fraud,New Steven,7,10,No,Yes,Convicted
C4481,65,Male,Other,Fraud,Lake Derrick,1,2,No,No,Plea Bargain
C4482,38,Female,White,Theft,Susanview,1,8,No,Yes,Plea Bargain
C4483,45,Female,White,Theft,Bryanberg,1,10,No,Yes,Dismissed
C4484,43,Other,Asian,Cybercrime,Joshuamouth,2,3,No,No,Plea Bargain
C4485,50,Male,Asian,Drug Offense,Port Brian,5,4,Yes,Yes,Dismissed
C4486,38,Other,Hispanic,Theft,Port Garrettbury,0,8,Yes,Yes,Convicted
C4487,52,Female,Other,Fraud,Scottchester,1,3,No,Yes,Acquitted
C4488,69,Female,Asian,Drug Offense,East Tinaland,9,6,Yes,No,Acquitted
C4489,51,Other,Hispanic,Theft,North Rachelfurt,1,2,No,Yes,Acquitted
C4490,58,Other,Other,Assault,West Richardmouth,0,3,No,Yes,Acquitted
C4491,68,Other,White,Vandalism,West Brianburgh,2,1,No,No,Acquitted
C4492,64,Male,Hispanic,Theft,East Matthewhaven,9,9,No,No,Acquitted
C4493,35,Female,Other,Theft,Chavezstad,6,4,No,Yes,Plea Bargain
C4494,28,Other,Hispanic,Assault,Greenport,0,6,Yes,Yes,Plea Bargain
C4495,40,Female,Asian,Fraud,Kennethport,6,7,Yes,Yes,Acquitted
C4496,65,Male,Black,Cybercrime,Baileyton,4,2,Yes,Yes,Convicted
C4497,39,Male,White,Assault,Howardberg,8,8,Yes,No,Convicted
C4498,34,Male,Asian,Cybercrime,Patrickport,1,9,Yes,No,Plea Bargain
C4499,22,Male,Asian,Theft,Port Christopher,0,10,Yes,No,Plea Bargain
C4500,61,Female,Other,Fraud,Petersonville,8,2,No,Yes,Acquitted
C4501,28,Male,Hispanic,Drug Offense,Patriciastad,7,5,Yes,No,Convicted
C4502,47,Male,White,Theft,South Steven,9,2,No,No,Dismissed
C4503,32,Other,Asian,Assault,Williamschester,5,5,No,Yes,Acquitted
C4504,44,Male,Other,Drug Offense,Reidstad,4,7,Yes,Yes,Plea Bargain
C4505,52,Other,White,Vandalism,Port Kendraview,7,6,Yes,Yes,Plea Bargain
C4506,50,Male,Hispanic,Drug Offense,Aimeeland,7,4,No,Yes,Plea Bargain
C4507,37,Male,Asian,Assault,Lake Sean,4,2,No,Yes,Dismissed
C4508,33,Other,Asian,Drug Offense,Mendozastad,6,7,No,Yes,Convicted
C4509,51,Male,Asian,Assault,Jennyport,0,10,No,No,Plea Bargain
C4510,19,Female,White,Theft,North Alyssa,3,9,No,Yes,Acquitted
C4511,52,Female,White,Fraud,Wolfland,1,1,Yes,Yes,Dismissed
C4512,57,Male,White,Vandalism,Davidsonstad,9,3,Yes,No,Convicted
C4513,45,Female,White,Fraud,West Samanthaland,2,7,No,No,Acquitted
C4514,64,Other,Other,Fraud,West Catherineview,0,9,No,No,Acquitted
C4515,56,Male,Black,Fraud,West Sandra,1,5,No,No,Dismissed
C4516,23,Male,Other,Assault,Rileychester,0,7,No,No,Dismissed
C4517,26,Other,Asian,Assault,New William,7,10,No,Yes,Dismissed
C4518,37,Other,Other,Vandalism,East Amyland,3,7,No,Yes,Plea Bargain
C4519,18,Other,Hispanic,Assault,East Brianchester,2,4,No,No,Convicted
C4520,25,Male,White,Cybercrime,Lake Lisa,0,5,No,No,Plea Bargain
C4521,40,Other,Hispanic,Assault,Lake Kristinaport,1,2,Yes,No,Dismissed
C4522,20,Other,Hispanic,Assault,Port Alyssa,2,8,No,No,Dismissed
C4523,21,Female,Asian,Assault,South Codyhaven,2,1,No,Yes,Dismissed
C4524,42,Female,White,Theft,North Elizabethberg,5,2,Yes,No,Plea Bargain
C4525,64,Male,Hispanic,Vandalism,North Vincent,9,3,No,No,Acquitted
C4526,55,Female,Asian,Cybercrime,South Shellymouth,7,7,No,Yes,Dismissed
C4527,32,Female,White,Assault,Hoffmanfurt,5,6,No,Yes,Plea Bargain
C4528,38,Other,Black,Vandalism,West Danielletown,1,7,No,Yes,Dismissed
C4529,52,Other,Asian,Drug Offense,Christianfurt,1,5,Yes,No,Plea Bargain
C4530,63,Female,Other,Theft,South Charlesburgh,6,4,No,No,Convicted
C4531,69,Female,White,Assault,North James,0,7,No,Yes,Convicted
C4532,31,Female,Hispanic,Cybercrime,West Jasonton,0,3,No,No,Plea Bargain
C4533,53,Male,Hispanic,Theft,North Ashley,6,10,Yes,No,Dismissed
C4534,29,Male,Other,Cybercrime,Shannonshire,8,7,No,Yes,Plea Bargain
C4535,34,Male,Other,Theft,New Victoria,4,2,No,Yes,Convicted
C4536,56,Female,Hispanic,Drug Offense,New Larry,0,8,Yes,Yes,Plea Bargain
C4537,26,Female,White,Vandalism,Sarahburgh,4,6,Yes,No,Convicted
C4538,52,Male,Asian,Theft,Jamesland,0,3,Yes,Yes,Convicted
C4539,30,Male,Other,Fraud,East Kenneth,9,3,Yes,No,Acquitted
C4540,32,Female,Other,Drug Offense,Thompsonport,8,5,No,No,Dismissed
C4541,35,Other,Other,Fraud,New Ashleyborough,3,3,Yes,No,Plea Bargain
C4542,68,Male,Black,Drug Offense,New Laceyside,8,6,Yes,Yes,Dismissed
C4543,50,Female,White,Fraud,Lake Julia,1,2,Yes,Yes,Dismissed
C4544,23,Female,White,Fraud,Lake Jessica,6,8,No,Yes,Convicted
C4545,44,Other,White,Cybercrime,Acostastad,1,9,Yes,No,Convicted
C4546,40,Female,White,Theft,Dennisside,3,7,No,Yes,Plea Bargain
C4547,44,Female,White,Theft,North Susan,5,3,No,Yes,Plea Bargain
C4548,51,Male,Hispanic,Drug Offense,Hannastad,1,10,Yes,No,Plea Bargain
C4549,63,Male,Other,Vandalism,Allenshire,1,4,No,No,Convicted
C4550,55,Other,Hispanic,Cybercrime,Nicolefort,1,10,Yes,Yes,Acquitted
C4551,31,Other,Black,Theft,South Pamela,2,2,Yes,Yes,Plea Bargain
C4552,53,Female,Asian,Theft,Jordantown,4,9,No,No,Convicted
C4553,25,Male,Other,Cybercrime,Duarteport,8,5,No,No,Acquitted
C4554,52,Other,Black,Assault,Chadville,5,2,No,No,Dismissed
C4555,36,Other,Hispanic,Cybercrime,West Audrey,8,10,No,Yes,Convicted
C4556,47,Other,Asian,Theft,North Timothy,9,6,Yes,Yes,Plea Bargain
C4557,31,Female,Black,Vandalism,Amberberg,4,7,No,No,Plea Bargain
C4558,37,Male,Asian,Assault,Erikhaven,5,2,No,Yes,Acquitted
C4559,66,Other,Black,Fraud,North Annachester,9,1,No,Yes,Acquitted
C4560,42,Male,Hispanic,Cybercrime,New Donaldtown,7,7,No,Yes,Convicted
C4561,57,Other,Asian,Fraud,Watershaven,2,1,Yes,No,Acquitted
C4562,41,Other,Black,Assault,Austinborough,1,3,Yes,Yes,Convicted
C4563,31,Male,Hispanic,Assault,East Stephenmouth,2,4,No,No,Acquitted
C4564,43,Male,Other,Assault,South Katelyn,8,2,No,Yes,Dismissed
C4565,55,Male,Hispanic,Drug Offense,East Thomas,5,7,Yes,No,Plea Bargain
C4566,40,Female,Hispanic,Cybercrime,East Robin,9,5,Yes,No,Plea Bargain
C4567,39,Other,Other,Vandalism,East Adam,3,1,Yes,Yes,Dismissed
C4568,65,Female,Hispanic,Vandalism,Jasonside,9,8,Yes,Yes,Plea Bargain
C4569,36,Male,Other,Fraud,East Rachelfort,2,10,No,No,Plea Bargain
C4570,63,Other,Other,Fraud,Danielfort,1,7,No,No,Plea Bargain
C4571,68,Female,Other,Fraud,New Deborah,3,4,Yes,Yes,Plea Bargain
C4572,20,Other,Black,Cybercrime,Allenside,8,2,Yes,No,Dismissed
C4573,59,Female,Asian,Theft,Markport,3,7,No,No,Convicted
C4574,36,Male,Black,Fraud,Robinsonhaven,4,2,No,Yes,Plea Bargain
C4575,26,Female,Other,Assault,Anitaville,7,6,Yes,Yes,Dismissed
C4576,45,Other,Asian,Fraud,Franciscoside,1,1,No,Yes,Plea Bargain
C4577,37,Other,Asian,Assault,Jorgebury,2,7,Yes,Yes,Dismissed
C4578,62,Other,Other,Drug Offense,Loristad,5,7,No,No,Dismissed
C4579,24,Other,Asian,Theft,Lake Michaelville,6,4,No,Yes,Convicted
C4580,31,Male,Asian,Theft,Elizabethshire,3,4,Yes,Yes,Acquitted
C4581,26,Female,Black,Cybercrime,Melissaview,0,10,No,Yes,Convicted
C4582,36,Male,Asian,Cybercrime,Phillipstown,6,5,Yes,Yes,Convicted
C4583,64,Male,Other,Vandalism,Stevenmouth,8,2,No,No,Plea Bargain
C4584,69,Male,White,Drug Offense,New Raymondstad,0,9,Yes,No,Dismissed
C4585,31,Other,White,Cybercrime,Pereztown,0,10,Yes,Yes,Acquitted
C4586,55,Other,White,Assault,North Patrick,0,4,Yes,Yes,Dismissed
C4587,53,Other,Other,Drug Offense,Smithstad,9,9,No,Yes,Plea Bargain
C4588,57,Female,White,Theft,Garrisonshire,6,3,Yes,Yes,Dismissed
C4589,34,Other,Black,Assault,Port Williamshire,8,9,Yes,No,Plea Bargain
C4590,47,Female,Other,Drug Offense,Port Linda,2,1,No,No,Convicted
C4591,26,Other,Other,Theft,Marieton,7,7,No,No,Convicted
C4592,50,Other,Other,Cybercrime,West Jennifermouth,8,4,Yes,No,Plea Bargain
C4593,69,Male,Asian,Assault,Joshuaview,2,7,Yes,Yes,Convicted
C4594,42,Male,Asian,Assault,Denisehaven,2,10,No,No,Dismissed
C4595,31,Male,Asian,Theft,Jacksonland,0,6,No,No,Acquitted
C4596,28,Female,Hispanic,Assault,Port Timothy,1,4,No,Yes,Acquitted
C4597,52,Female,Black,Cybercrime,West Joshua,6,4,Yes,No,Dismissed
C4598,58,Other,Other,Cybercrime,Lindseyfort,2,8,No,No,Acquitted
C4599,31,Female,Other,Cybercrime,South Kevinberg,6,7,Yes,No,Dismissed
C4600,47,Other,Asian,Theft,West Haley,4,4,Yes,Yes,Plea Bargain
C4601,58,Female,Other,Fraud,North Kenneth,9,6,Yes,Yes,Acquitted
C4602,21,Female,Other,Fraud,Lucasview,7,6,No,Yes,Plea Bargain
C4603,21,Female,White,Assault,North Victoria,4,1,No,Yes,Plea Bargain
C4604,45,Male,Other,Cybercrime,North Misty,2,2,No,No,Dismissed
C4605,25,Female,Hispanic,Assault,North Danielmouth,8,4,Yes,No,Acquitted
C4606,19,Male,Asian,Theft,Brianton,6,6,Yes,Yes,Convicted
C4607,58,Male,Black,Assault,Gregorymouth,4,6,No,Yes,Convicted
C4608,63,Female,Black,Vandalism,East Christopherside,6,1,No,Yes,Convicted
C4609,39,Other,White,Fraud,New Mirandaberg,9,8,Yes,No,Convicted
C4610,58,Other,Black,Assault,North Virginia,8,2,Yes,No,Dismissed
C4611,33,Other,Black,Assault,Davidfort,4,5,Yes,Yes,Plea Bargain
